//npcId - hitpoints attackAnim defenceAnim deathAnim attackDelay deathDelay respawnDelay maxHit attackStyle attackGfx attackProjectile agressivenessType
11587 - 610 -1 -1 -1 7 1 60 82 MELEE -1 -1 AGRESSIVE
//Pit scabarite - 150
11591 - 950 -1 -1 -1 7 1 60 204 RANGE -1 -1 AGRESSIVE
//Frost dragon - 166
11633 - 1600 13151 13154 13153 5 1 60 213 SPECIAL -1 -1 AGRESSIVE
//Frost dragon - 166
11634 - 1600 13151 13154 13153 5 1 60 213 SPECIAL -1 -1 AGRESSIVE
//Frost dragon - 166
11635 - 1600 13151 13154 13153 5 1 60 213 SPECIAL -1 -1 AGRESSIVE
//Frost dragon - 166
11636 - 1600 13151 13154 13153 5 1 60 213 SPECIAL -1 -1 AGRESSIVE
//Black Knight guardian - 110
11696 - 750 -1 -1 -1 4 1 60 370 MELEE -1 -1 AGRESSIVE
//Black Knight guardian - 110
11697 - 750 -1 -1 -1 4 1 60 370 MELEE -1 -1 AGRESSIVE
//Man - 2
12345 - 70 422 425 836 5 1 60 10 MELEE -1 -1 PASSIVE
//Man - 2
12346 - 70 422 425 836 5 1 60 10 MELEE -1 -1 PASSIVE
//Man - 2
12347 - 70 422 425 836 5 1 60 10 MELEE -1 -1 PASSIVE
//Giant rat - 2
12348 - 53 5327 5328 5329 5 1 60 17 MELEE -1 -1 AGRESSIVE
//Giant rat - 3
12349 - 50 5327 5328 5329 5 1 60 17 MELEE -1 -1 AGRESSIVE
//Giant rat - 3
12350 - 50 5327 5328 5329 5 1 60 17 MELEE -1 -1 AGRESSIVE
//Giant rat - 3
12351 - 50 5327 5328 5329 5 1 60 17 MELEE -1 -1 AGRESSIVE
//Giant spider - 2
12352 - 67 5327 5328 5329 5 1 60 15 MELEE -1 -1 AGRESSIVE
//Goblin - 2
12353 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Goblin - 2
12354 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Goblin - 2
12355 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Goblin - 2
12356 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Goblin - 2
12357 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Goblin - 2
12358 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Goblin - 2
12359 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Goblin - 2
12360 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Goblin - 5
12361 - 64 6188 6189 6190 5 1 60 16 MELEE -1 -1 PASSIVE
//Cow - 2
12362 - 107 245 150 244 6 1 60 15 MELEE -1 -1 PASSIVE
//Cow - 2
12363 - 107 245 150 244 6 1 60 15 MELEE -1 -1 PASSIVE
//Cow calf - 2
12364 - 69 -1 -1 -1 4 1 60 11 MELEE -1 -1 PASSIVE
//Cow - 2
12365 - 107 245 150 244 6 1 60 15 MELEE -1 -1 PASSIVE
//Cow calf - 2
12366 - 69 -1 -1 -1 4 1 60 11 MELEE -1 -1 PASSIVE
//Ram - 2
12369 - 40 5338 5337 5336 5 1 60 15 MELEE -1 -1 PASSIVE
//Ram - 2
12370 - 40 5338 5337 5336 5 1 60 15 MELEE -1 -1 PASSIVE
//Ram - 2
12371 - 40 -1 -1 -1 5 1 60 15 MELEE -1 -1 PASSIVE
//Reborn mage - 12
12903 - 0 -1 -1 -1 4 1 60 0 MAGE -1 -1 AGRESSIVE
//Reborn mage - 21
12904 - 0 -1 -1 -1 4 1 60 0 MAGE -1 -1 AGRESSIVE
//Reborn mage - 35
12905 - 0 -1 -1 -1 4 1 60 0 MAGE -1 -1 AGRESSIVE
//Reborn mage - 52
12906 - 0 -1 -1 -1 4 1 60 0 MAGE -1 -1 AGRESSIVE
//Giant rat - 2
12914 - 53 5327 5328 5329 5 1 60 17 MELEE -1 -1 AGRESSIVE
//Giant rat - 71
12919 - 811 5327 5328 5329 5 1 60 17 MELEE -1 -1 AGRESSIVE
//Giant rat - 96
12920 - 811 5327 5328 5329 5 1 60 17 MELEE -1 -1 AGRESSIVE
//Leeuni - 165
13216 - 3000 -1 -1 -1 4 1 60 272 MELEE -1 -1 AGRESSIVE
//Ayuni - 170
13219 - 3 -1 -1 -1 4 1 60 253 MELEE -1 -1 AGRESSIVE
//Eruni - 180
13222 - 5 -1 -1 -1 4 1 60 170 MELEE -1 -1 AGRESSIVE
//Eruni - 180
13223 - 5 -1 -1 -1 4 1 60 170 MELEE -1 -1 AGRESSIVE
//Lesser demon - 82
13229 - 790 64 65 67 5 1 60 85 MELEE -1 -1 AGRESSIVE
//Small scarab - 41
13231 - 400 -1 -1 -1 4 1 60 15 MELEE -1 -1 AGRESSIVE
//Nex - 1001
13447 - 30000 6354 6983 6951 5 3 150 369 SPECIAL -1 -1 AGRESSIVE
//Nex - 1001
13448 - 30000 6354 6983 6951 5 3 150 369 SPECIAL -1 -1 AGRESSIVE
//Nex - 1001
13449 - 30000 6354 6983 6951 5 3 150 369 SPECIAL -1 -1 AGRESSIVE
//Nex - 1001
13450 - 30000 6354 6983 6951 5 3 150 369 SPECIAL -1 -1 AGRESSIVE
//Fumus - 285
13451 - 6000 -1 -1 -1 5 4 150 164 MAGE -1 -1 AGRESSIVE
//Umbra - 285
13452 - 6000 -1 -1 -1 5 4 150 164 MAGE -1 -1 AGRESSIVE
//Cruor
13453 - 6000 -1 -1 -1 5 4 150 164 MAGE -1 -1 AGRESSIVE
//Glacius
13454 - 6000 -1 -1 -1 5 4 150 164 MAGE -1 -1 AGRESSIVE
//Ancient warrior - 148
13456 - 1500 -1 -1 -1 4 1 60 402 MELEE -1 -1 AGRESSIVE
//Revenant imp - 7
13465 - 100 7407 7404 7408 6 1 60 90 SPECIAL -1 -1 AGRESSIVE
//Revenant goblin - 15
13466 - 140 7449 7450 7448 6 1 60 120 SPECIAL -1 -1 AGRESSIVE
//Revenant goblin - 22
13467 - 250 7449 7450 7448 6 1 60 120 SPECIAL -1 -1 AGRESSIVE
//Revenant goblin - 30
13468 - 300 7449 7450 7448 6 1 60 120 SPECIAL -1 -1 AGRESSIVE
//Revenant goblin - 37
13469 - 350 7449 7450 7448 6 1 60 120 SPECIAL -1 -1 AGRESSIVE
//Revenant icefiend - 45
13470 - 400 7481 7483 7482 6 1 60 180 SPECIAL -1 -1 AGRESSIVE
//Revenant pyrefiend - 52
13471 - 480 7481 7483 7482 6 1 60 200 SPECIAL -1 -1 AGRESSIVE
//Revenant hobgoblin - 60
13472 - 880 7418 7420 7419 6 1 60 200 SPECIAL -1 -1 AGRESSIVE
//Revenant vampyre - 68
13473 - 600 7427 7429 7428 6 1 60 220 SPECIAL -1 -1 AGRESSIVE
//Revenant werewolf - 75
13474 - 500 7397 7399 7398 6 1 60 220 SPECIAL -1 -1 AGRESSIVE
//Revenant cyclops - 82
13475 - 1050 7453 7455 7454 6 1 60 240 SPECIAL -1 -1 AGRESSIVE
//Revenant hellhound - 98
13476 - 800 7460 7462 7461 6 1 60 250 SPECIAL -1 -1 AGRESSIVE
//Revenant demon - 98
13477 - 800 7474 7476 7475 6 1 60 250 SPECIAL -1 -1 AGRESSIVE
//Revenant ork - 105
13478 - 1080 7411 7413 7412 6 1 60 270 SPECIAL -1 -1 AGRESSIVE
//Revenant dark beast - 120
13479 - 1780 7467 7469 7468 6 1 60 275 SPECIAL -1 -1 AGRESSIVE
//Revenant knight - 126
13480 - 1430 7441 7443 7442 6 1 60 300 SPECIAL -1 -1 AGRESSIVE
//Revenant dragon - 135
13481 - 1550 14261 14264 14265 6 1 60 302 SPECIAL -1 -1 AGRESSIVE
//'Rum'-pumped crab - 91
13603 - 850 -1 -1 -1 5 1 60 120 MELEE -1 -1 AGRESSIVE
//'Rum'-pumped crab - 91
13604 - 850 -1 -1 -1 5 1 60 120 MELEE -1 -1 AGRESSIVE
//'Rum'-pumped crab - 91
13605 - 850 -1 -1 -1 5 1 60 120 MELEE -1 -1 AGRESSIVE
//'Rum'-pumped crab - 91
13606 - 850 -1 -1 -1 5 1 60 120 MELEE -1 -1 AGRESSIVE
//'Rum'-pumped crab - 91
13607 - 850 -1 -1 -1 5 1 60 120 MELEE -1 -1 AGRESSIVE
//Goblin - 1
13615 - 30 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Troll ranger - 32
13657 - 350 -1 -1 -1 4 1 60 0 RANGE -1 -1 AGRESSIVE
//Troll ranger - 40
13658 - 440 -1 -1 -1 4 1 60 0 RANGE -1 -1 AGRESSIVE
//Troll ranger - 47
13659 - 550 -1 -1 -1 4 1 60 0 RANGE -1 -1 AGRESSIVE
//Summoner - 39
13674 - 470 -1 -1 -1 4 1 60 0 MAGE -1 -1 AGRESSIVE
//Summoner - 49
13675 - 550 -1 -1 -1 4 1 60 0 MAGE -1 -1 AGRESSIVE
//Summoner - 56
13676 - 660 -1 -1 -1 4 1 60 0 MAGE -1 -1 AGRESSIVE
//Summoner - 64
13677 - 770 -1 -1 -1 4 1 60 0 MAGE -1 -1 AGRESSIVE
//Mutated jadinko baby - 90
13820 - 1270 -1 -1 -1 7 1 60 170 MELEE -1 -1 PASSIVE
//Mutated jadinko guard - 145
13821 - 2030 -1 -1 -1 7 1 60 279 MELEE -1 -1 PASSIVE
//Mutated jadinko male - 201
13822 - 2800 -1 -1 -1 7 1 60 385 MELEE -1 -1 PASSIVE
//Swamp snake - 80
14023 - 1210 -1 -1 -1 4 1 60 50 MELEE -1 -1 AGRESSIVE
//Giant snail - 114
14030 - 1580 -1 -1 -1 4 1 60 90 RANGE -1 -1 AGRESSIVE
//Giant snail - 146
14031 - 1590 -1 -1 -1 4 1 60 90 RANGE -1 -1 AGRESSIVE
//Ghast - 79
14038 - 1070 -1 -1 -1 5 1 60 30 MELEE -1 -1 AGRESSIVE
//Ghast - 109
14039 - 1070 -1 -1 -1 5 1 60 30 MELEE -1 -1 AGRESSIVE
//Ghast - 139
14040 - 1070 -1 -1 -1 5 1 60 30 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 110
14046 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 120
14047 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 130
14048 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 110
14049 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 120
14050 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 130
14051 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Riyl shadow - 80
14052 - 740 -1 -1 -1 4 1 60 70 MELEE -1 -1 AGRESSIVE
//Asyn shadow - 110
14053 - 920 -1 -1 -1 4 1 60 90 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 128
14084 - 1150 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 128
14086 - 1150 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 128
14088 - 1150 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 128
14090 - 1150 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 128
14092 - 1150 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 128
14094 - 1150 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 128
14096 - 1150 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 128
14098 - 1150 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrelady - 194
14120 - 1610 -1 -1 -1 5 1 60 264 MELEE -1 -1 AGRESSIVE
//Vyrelady - 194
14122 - 1610 -1 -1 -1 5 1 60 264 MELEE -1 -1 AGRESSIVE
//Vyrelady - 194
14124 - 1610 -1 -1 -1 5 1 60 264 MELEE -1 -1 AGRESSIVE
//Vyrelady - 194
14126 - 1610 -1 -1 -1 5 1 60 264 MELEE -1 -1 AGRESSIVE
//Vyrelord - 194
14128 - 1600 -1 -1 -1 5 1 60 264 MELEE -1 -1 AGRESSIVE
//Vyrelord - 194
14130 - 1600 -1 -1 -1 5 1 60 264 MELEE -1 -1 AGRESSIVE
//Vyrelord - 194
14132 - 1600 -1 -1 -1 5 1 60 264 MELEE -1 -1 AGRESSIVE
//Vyrelord - 194
14134 - 1600 -1 -1 -1 5 1 60 264 MELEE -1 -1 AGRESSIVE
//Vyrelord - 194
14136 - 1600 -1 -1 -1 5 1 60 264 MELEE -1 -1 AGRESSIVE
//Vyrelady - 194
14137 - 1610 -1 -1 -1 5 1 60 264 MELEE -1 -1 AGRESSIVE
//Vyrelord - 194
14138 - 1600 -1 -1 -1 5 1 60 264 MELEE -1 -1 AGRESSIVE
//Vyrelady - 194
14139 - 1610 -1 -1 -1 5 1 60 264 MELEE -1 -1 AGRESSIVE
//Vanstrom Klause - 332
14176 - 8000 -1 -1 -1 4 1 60 190 MELEE -1 -1 AGRESSIVE
//Vanstrom Klause - 332
14177 - 8000 -1 -1 -1 4 1 60 190 MELEE -1 -1 AGRESSIVE
//Vanstrom Klause - 332
14178 - 8000 -1 -1 -1 4 1 60 190 MELEE -1 -1 AGRESSIVE
//Vanstrom Klause - 332
14179 - 8000 -1 -1 -1 4 1 60 190 MELEE -1 -1 AGRESSIVE
//Monkey Archer - 86
14211 - 500 -1 -1 -1 4 1 60 200 RANGE -1 -1 AGRESSIVE
//Zombie pirate - 57
14213 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
14214 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
14215 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
14216 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Chicken - 1
14217 - 30 5387 5388 5389 5 1 60 15 MELEE -1 -1 PASSIVE
//Chicken - 1
14218 - 30 5387 5388 5389 5 1 60 15 MELEE -1 -1 PASSIVE
//Chicken - 1
14219 - 30 5387 5388 5389 5 1 60 15 MELEE -1 -1 PASSIVE
//Rooster - 3
14220 - 70 -1 -1 -1 4 1 60 15 MELEE -1 -1 PASSIVE
//Black Knight - 33
14227 - 420 -1 -1 -1 6 1 60 47 MELEE -1 -1 AGRESSIVE
//White Knight - 36
14228 - 530 -1 -1 -1 8 1 60 60 MELEE -1 -1 PASSIVE
//White Knight - 38
14229 - 530 -1 -1 -1 8 1 60 60 MELEE -1 -1 PASSIVE
//White Knight - 39
14230 - 530 -1 -1 -1 8 1 60 60 MELEE -1 -1 PASSIVE
//White Knight - 42
14231 - 530 -1 -1 -1 8 1 60 60 MELEE -1 -1 PASSIVE
//Turkey - 5
14236 - 50 -1 -1 -1 4 1 60 10 MELEE -1 -1 PASSIVE
//Enhanced ice titan - 275
14257 - 15000 -1 -1 -1 4 1 60 447 MELEE -1 -1 AGRESSIVE
//Dharok the Wretched - 115
14264 - 1000 -1 -1 -1 8 1 60 680 MELEE -1 -1 AGRESSIVE
//Guthan the Infested - 115
14265 - 1000 -1 -1 -1 4 1 60 240 MELEE -1 -1 AGRESSIVE
//Torag the Corrupted - 115
14267 - 1000 -1 -1 -1 4 1 60 230 MELEE -1 -1 AGRESSIVE
//Verac the Defiled - 115
14268 - 1000 -1 -1 -1 4 1 60 240 MELEE -1 -1 AGRESSIVE
//Akrisae the Doomed - 115
14297 - 1000 -1 -1 -1 8 1 60 340 MELEE -1 -1 AGRESSIVE
//Akrisae the Doomed - 115
14298 - 1000 -1 -1 -1 8 1 60 340 MELEE -1 -1 AGRESSIVE
//Akrisae the Doomed - 115
14299 - 1000 -1 -1 -1 8 1 60 340 MELEE -1 -1 AGRESSIVE
//Akrisae the Doomed - 115
14300 - 1000 -1 -1 -1 8 1 60 340 MELEE -1 -1 AGRESSIVE
//Glacor - 475
14301 - 5000 -1 -1 -1 6 1 60 294 MELEE -1 -1 PASSIVE
//Unstable glacyte - 101
14302 - 1000 -1 -1 -1 6 1 60 54 MELEE -1 -1 AGRESSIVE
//Sapping glacyte - 101
14303 - 1000 -1 -1 -1 4 1 60 64 MELEE -1 -1 AGRESSIVE
//Enduring glacyte - 101
14304 - 1000 -1 -1 -1 4 1 60 24 MELEE -1 -1 PASSIVE
//Armoured zombie - 85
14339 - 850 -1 -1 -1 5 1 60 86 MELEE -1 -1 AGRESSIVE
//R.O.F - Misc mage
//Use as: id - hp, at.an, de.an, dt.an, at.del, det.del, resp.del, max, style, gfx, prj, aggressive
//Temporary, remove this when we found all 4 our bosses.
15172 - 2000 -1 -1 -1 4 1 60 50 MAGE -1 -1 PASSIVE
//QBD
15510 - 500 16864 -1 16859 6 1 60 260 MELEE -1 -1 PASSIVE
15464 - 500 16782 16779 16778 6 1 60 210 MAGE 3162 3164 PASSIVE
//Dump end
